,Event,Authors,Title,Abstract,Keywords,Publisher,URL_Paper,Date
0,"



				Início
			
/



				Todas as Edições
			
/



				2021: Anais do XXVII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Maria Erilane L. da SilvaUniversidade Federal do Cearáhttp://orcid.org/0000-0001-5624-9356Anny Alice L. GamaUniversidade Federal do CearáFrancisco Victor da S. PinheiroUniversidade Federal do Cearáhttp://orcid.org/0000-0002-5693-0499Carla I. M. BezerraUniversidade Federal do Cearáhttp://orcid.org/0000-0002-5879-5067Wladimir A. TavaresUniversidade Federal do CearáPaulo de Tarso G. OliveiraUniversidade Federal do Ceará,A Experiência do Letramento Digital para Professores Municipais do Ensino Básico Durante a Pandemia COVID-19,"ResumoEste trabalho tem como objetivo apresentar um relato de experiência sobre o letramento digital ministrado para professores da rede municipal de ensino de Quixadá, como ação de extensão da Universidade Federal do Ceará - Campus Quixadá. O curso foi ministrado virtualmente para 217 professores da educação básica. O relatório apresenta a metodologia e avaliação realizada com os professores. Como resultado da avaliação, constatou-se que o curso foi de grande relevância, visto que 77,8% dos professores conseguiram aplicar o conteúdo em sala de aula e 19,4% ainda pretendem aplicá-lo.","Palavras-chave:Letramento Digital, 													Ensino Remoto, 													Tecnologia da Informação",PDF,https://sol.sbc.org.br/index.php/wie/article/view/17845/17679,Publicado22/11/2021
1,"



				Início
			
/



				Todas as Edições
			
/



				2022: Anais do XXVIII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Márcia Gonçalves de OliveiraInstituto Federal do Espírito Santohttps://orcid.org/0000-0001-9027-0976Mônica Ferreira da SilvaInstituto Federal do Espírito SantoCaroline Borchardt RodriguesInstituto Federal do Espírito Santo,Curso Híbrido Baseado em Moocs de Lovelace e Oficinas Presenciais para Aprendizagem Ativa e Nobre de Pensamento Computacional e Programação,"ResumoO curso híbrido Moocs de Lovelace de Pensamento Computacional e Programação trata de uma ação gamificada criada no contexto de pandemia de Covid-19 para iniciação tecnológica de meninas do Ensino Fundamental e Médio de municípios do interior do Espírito Santo. A parte online do curso é realizada em Moocs sem tutoria. Já a parte presencial é realizada na forma de oficinas de aprendizagem ativa mediadas por tutores técnicos e pedagógicos. A execução do curso em pólos de EaD da Universidade Aberta do Brasil (UAB) de quatro municípios resultou na certificação de 102 estudantes, sendo a grande maioria formada por meninas. O curso trouxe como principal contribuição uma proposta didática diversificada, gamificada, ativa e nobre de ensino de computação combinando momentos online e presenciais com atividades plugadas e desplugadas visando promover mais alegria e êxitos de aprendizagem no ensino de Pensamento Computacional e Programação.","Palavras-chave:Pensamento Computacional, 													Programação, 													Aprendizagem Ativa, 													Curso Híbrido",PDF,https://sol.sbc.org.br/index.php/wie/article/view/22348/22172,Publicado16/11/2022
2,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XIX Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Enyo J. T. GonçalvesUFCAnilson PimentaUAB,Pesquisa-ação Sobre Uso de Tecnologia da Informação no Ensino de Pessoas Surdas,"ResumoA história da comunidade surda vem acumulando conquistas durante séculos. Atualmente seus direitos à educação no Brasil são garantidos por leis e decretos, inclusive no ensino regular. No entanto, a realidade deste cenário muitas vezes aponta para o despreparo das pessoas ligadas direta ou indiretamente ao ensino dos surdos, como também o desconhecimento de algo indispensável: os mecanismos de tecnologia da informação disponíveis ao aprendizado dos mesmos. Este trabalho aborda a percepção do aluno surdo e de seus professores em relação ao uso de recursos de tecnologia da informação utilizados na Escola de Ensino Fundamental Centro Educacional de Mauriti. Os resultados foram analisados e confrontados com referências de diversos autores de modo a enriquecer o debate, de modo a dar subsídios para comprovar ou refutar a hipótese inicialmente levantada. De forma complementar, uma capacitação foi oferecida aos envolvidos na pesquisa com o intuito de promover uma atualização dos mesmos em relação aos recursos que podem ser utilizados para os alunos surdos.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16679/16521,Publicado25/11/2013
3,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XIX Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Vanessa da Silva FerreiraUFRJMarcos da Fonseca EliaUFRJ,Uma modelagem conceitual para apoiar a identificação das causas da evasão escolar em EAD,"ResumoNeste artigo, apresentamos uma visão sistêmica do cenário da Educação à Distância Brasileira através do uso de modelagem conceitual, representada na forma de Redes Sistêmicas. Esta visão possibilitará o registro de paradigmas, especialmente os que retratam as causas da Evasão Escolar desta modalidade de ensino. Nosso foco é compartilhar uma Rede Sistêmica inicial estruturada a partir da análise de metadados para registro colaborativo dos paradigmas que possivelmente levam a evasão de tais cursos, indicados por coordenadores de Instituições de Ensino Superior.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16681/16523,Publicado25/11/2013
4,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XIX Workshop de Informática na Escola
			
/


									Artigos Resumidos
						

",Silvana CorbelliniUFRGSLuciane Corte RealUFRGS,Tecnologias e Projetos de Aprendizagem: da necessidade ao desejo - uma construção da cidadania na/pela cooperação,"ResumoO presente artigo é um estudo de caso que fez parte de um recortede uma pesquisa longitudinal realizado pelo Núcleo de Estudos emTecnologias Digitais na Educação da Universidade Federal do Rio Grande do Sul. O problema da pesquisa foi investigar como ocorre a interação de uma turma de alunos a partir do uso das Tecnologias da Informação e Comunicação e a metodologia dos Projetos de Aprendizagem (Fagundes,1999); bem como as consequências no processo de ensino-aprendizagem. O referencial teórico que norteou esse trabalho foi a Epistemologia Genética de Piaget. A implantação dessa proposta fomentou a autonomia dos alunos e alterou as relações entre os aprendizes.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16684/16526,Publicado25/11/2013
5,"



				Início
			
/



				Todas as Edições
			
/



				2012: Anais do XVIII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Marcos de Castro PintoUFRJMarcos da Fonseca EliaUFRJFábio Ferrentini SampaioUFRJ,Formação de professores em robótica educacional com Hardware Livre Arduino no contexto Um Computador por Aluno,"ResumoLidamos cotidianamente com artefatos tecnológicos que nos possibilitam comunicar, trabalhar, divertir, etc. A todo o momento estamos aprendendo e reaprendendo a operar todos estes artefatos, em um interminável processo de ensino-aprendizagem. A robótica aplicada na educação contribui em aproximar a escola deste ""mundo"" tecnológico, estimulando e motivando alunos e professores na construção de saberes nas mais variadas áreas do conhecimento. O presente trabalho tem o objetivo de apresentar a experiência obtida na aplicação de curso para formação de professores em robótica educacional, utilizando modelo pedagógico interativo e o hardware livre Arduino. em duas escolas participantes do programa governamental PROUCA: Um Computador por Aluno no município de Piraí, Rio de Janeiro.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/18706/18536,Publicado26/11/2012
6,"



				Início
			
/



				Todas as Edições
			
/



				2014: Anais do XX Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Mônica Norris RibeiroSecretaria Municipal de Educação de Piraí–RJAlessandro Carra VieiraSecretaria Municipal de Educação de Piraí–RJLuciano Pereira GeraldoSecretaria Municipal de Educação de Piraí–RJ,GINTEC: a experiência de uma gincana tecnológica no contexto de um computador por aluno,"ResumoO presente trabalho objetiva relatar a experiência de uma gincana tecnológica - I GINTEC na rede pública municipal de ensino de Piraí /RJ, durante os meses de fevereiro e março de 2014. Essa iniciativa mobilizou alunos dos 8º e 9º anos de escolaridade do ensino fundamental proporcionando a integração de tecnologia, na forma de laptops educacionais, com o currículo escolar em atividades de produção de conteúdos digitais. A gincana, organizada em 2 etapas - escolar e interescolar- propôs tarefas que envolveram conhecimentos de robótica, mídias, manutenção de hardware e utilização de redes sociais, relacionados a temas transversais como meio ambiente, solidariedade, consumo e trabalho e temais locais.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16584/16425,Publicado03/11/2014
7,"



				Início
			
/



				Todas as Edições
			
/



				2014: Anais do XX Workshop de Informática na Escola
			
/


									Artigos Resumidos
						

",Maria das Graças Bruno MariettoUFABCWagner Tanaka BotelhoUFABCJoão Carlos da Motta FerreiraUFABCEdson Pinheiro PimentelUFABC,Teoria da Aprendizagem Experiencial de Kolb e o Ciclo de Belhot Guiando o Uso de Simulações Computacionais no Processo Ensino Aprendizagem,"ResumoO objetivo principal deste trabalho é contribuir no repensar do uso de simulações computacionais no ensino superior. Uma proposta pedagógica é apresentada com a aplicação da Teoria da Aprendizagem Experiencial de Kolb e do ciclo de aprendizagem de Belhot para estruturar um conjunto de atividades de simulação computacional em laboratórios. O conteúdo escolhido para ser ensinado é a técnica Ant Colony Optimization, tendo sido adaptada e implementada no software RoboMind.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16637/16478,Publicado03/11/2014
8,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XIX Workshop de Informática na Escola
			
/


									Artigos Resumidos
						

",Cristina C. AlmeidaIFSULDEMINASLuciano P. CarvalhoIFSULDEMINAS,Licenciatura em Computação: Práticas de Ensino e PIBID como aliadas do processo formativo,"ResumoA Licenciatura em Computação do IFSULDEMINAS – Câmpus Machado busca capacitar os futuros educadores na área de informática para atuação nas redes de ensino, oferecendo-lhes uma visão tecnológica para que possam desempenhar suas atividades juntamente com profissionais de outras áreas. Contribuições foram detectadas, através principalmente das disciplinasque têm a prática de ensino como componente curricular como pano de fundo na elaboração de estratégias diferenciadas para o processo de ensino e aprendizagem, além da contribuição do PIBID (Programa Institucional de Bolsas de Iniciação à Docência) financiado pela CAPES (Coordenação de Aperfeiçoamento de Pessoal de Nível Superior) na formação docente.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16686/16528,Publicado25/11/2013
9,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XIX Workshop de Informática na Escola
			
/


									Artigos Resumidos
						

",Wender Antônio da SilvaFaculdade Estácio da AmazôniaOrnélio Hinterholz Jr.Faculdade Estácio da AmazôniaÂngelo Augusto Costa FreireFaculdade Estácio da AmazôniaGracieth Mendes ValenzuelaFaculdade Estácio da Amazônia,Projeto Incluir: inclusão digital para pessoas com deficiência,"ResumoEste trabalho descreve um projeto de inclusão digital para pessoas com necessidades especiais realizado na cidade de Boa Vista, estado de Roraima. Este projeto visa levar conhecimentos básicos de informática para que estas pessoas sejam incluídas digitalmente e socialmente, e ainda, levar noções de cidadania e de autonomia para pessoas em situação de risco e, por fim fez-se pesquisa sobre a evolução em aspectos sociais e profissionais destas pessoas ao terem contato com a informática.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16689/16531,Publicado25/11/2013
10,"



				Início
			
/



				Todas as Edições
			
/



				2023: Anais do XXIX Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Aline Silva De BonaIFRSKátia Coelho da RochaUFRGSMarcus Vinicius de Azevedo BassoUFRGS,Uma Prática Investigativa com Dobraduras ancorada no Pensamento Computacional e na Abstração Reflexionante,"ResumoEste artigo apresenta uma prática investigativa com alunos do nono ano do ensino fundamental e do primeiro ano do ensino médio. Durante as aulas de matemática os estudantes foram desafiados a construir uma dobradura e, a partir dela, diferentes objetos-de-pensar-com foram utilizados, permitindo investigações de conceitos matemáticos e computacionais. A análise de dados foi embasada na abstração reflexionante de Piaget e no conceito de objetos-de pensar-com de Papert. Identificamos que os diversos objetos-de-pensar-com contribuíram para que diferentes patamares de reflexionamento ocorressem em relação aos conceitos matemáticos e computacionais.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/26308/26131,Publicado06/11/2023
11,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XVII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Paula Patrícia Barbosa VenturaUniversidade do Estado de Santa Catarina (UDESC),Percepção dos Alunos sobre o Uso do Bate-Papo como Complemento as Interações Síncronas Presenciais,"ResumoO objetivo deste artigo foi descrever as percepções discentes sobre o uso de uma ferramenta síncrona, o chat, como complemento as interações presenciais. Após o uso dessa ferramenta, os alunos foram convidados a relatar suas impressões acerca do bate-papo num fórum de discussão. Os relatos extraídos foram de uma turma do oitavo semestre do curso de graduação tecnológica presencial em Informática na Educação, de uma faculdade particular, no semestre 2009.2. Os depoimentos coletados evidenciaram a aceitação dos alunos quanto ao uso da ferramenta, porém reconheceram que nem sempre uma atividade complementar síncrona e mediada por tecnologias digitais deve ser empregada, o que possibilita ao professor pensar em novas estratégias interativas.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/21723/21547,Publicado21/11/2011
12,"



				Início
			
/



				Todas as Edições
			
/



				2019: Anais do XXV Workshop de Informática na Escola
			
/


									Artigos Resumidos
						

",Myllena FreitasUniversidade Estadual da ParaíbaPauleany MoraisInstituto Federal de Educação Ciências e Tecnologia do Rio Grande do Norte,Possibilidade de desenvolvimento do Pensamento Computacional por meio do Code.Org: aplicado ao Ensino Fundamental (Anos Iniciais),"ResumoEste trabalho analisa o desenvolvimento do Pensamento Computacional no Ensino Fundamental Anos Iniciais por meio de softwares que proporcionam o estudo dos conceitos da lógica de programação. Buscou-se na pesquisa observar as contribuições do Pensamento Computacional no processo de construção do conhecimento e aprendizagem na Educação Básica, sendo realizado uma pesquisa-ação, mediante atividades práticas que sistematizaram o aprendizado individual e coletivo dos alunos sobre os conceitos da lógica de programação. Os resultados obtidos mostram que é possível incluir o Pensamento Computacional no cotidiano escolar de maneira que desperte o interesse dos alunos, estimulado a uma aprendizagem tecnológica construtiva.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/13289/13142,Publicado11/11/2019
13,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XVII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Diego Lopes MarquesUniversidade Federal da Paraíba (UFPB)Luís Feliphe Silva CostaUniversidade Federal da Paraíba (UFPB)Max André de Azevedo SilvaUniversidade Federal da Paraíba (UFPB)Ayla Débora Dantas S. RebouçasUniversidade Federal da Paraíba (UFPB),Atraindo Alunos do Ensino Médio para a Computação: Uma Experiência Prática de Introdução a Programação utilizando Jogos e Python,"ResumoEste artigo descreve a experiência obtida em uma oficina de introdução a programação oferecida aos alunos do ensino médio da região do Vale do Mamanguape da Paraíba. O curso se focou na linguagem de programação Python e utilizou jogos como fator motivacional para atrair os alunos e aumentar o seu interesse para o conteúdo apresentado e para a área de computação. Além de jogos, outras boas práticas para o ensino de programação para alunos de ensino médio foram levantadas e aplicadas. A oficina foi bem avaliada e ao final todos os alunos declararam que seu interesse pela área de informática aumentou.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/21724/21548,Publicado21/11/2011
14,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XVII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Jussara Martins AlbernazUniversidade Federal do Espírito Santo (UFES)Mônica Costa ArrevabaniUniversidade Federal do Espírito Santo (UFES) / Instituto Federal do Espírito Santo (Ifes)Isaura Alcina Martins NobreUniversidade Federal do Espírito Santo (UFES) / Instituto Federal do Espírito Santo (Ifes)Sebastião BatistaUniversidade Federal do Espírito Santo (UFES)Juares Dutra SilvaUniversidade Federal do Espírito Santo (UFES),"Reflexões sobre um Curso de Jogos Computacionais Livres para o Ensino das Primeiras Noções Matemáticas, em EaD","ResumoEste artigo se propõe a apresentar resultados obtidos na oferta do curso de extensão ""Jogos computacionais livres e seu uso no ensino das primeiras noções matemáticas na modalidade EAD"" ofertado para alunos de cursos presenciais de Pedagogia e Matemática, envolvendo crianças de três escolas diferentes. Relatos das observações feitas pelos universitários e suas avaliações foram analisados, evidenciando a importância pedagógica e utilidade do curso como ferramenta de inclusão tecnológica e digital.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/21725/21549,Publicado21/11/2011
15,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XVII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Apuena Vieira GomesUniversidade Federal do Rio Grande do NorteMaria Cristina Leandro de PaivaUniversidade Federal do Rio Grande do NorteDanielli Wilhelm da Costa GomesUniversidade Federal do Rio Grande do Norte,Laptops Educacionais: reflexões sobre a formação dos professores nas escolas,ResumoEste estudo traz reflexões sobre a formação dos professores em 10 escolas contempladas para a atuação no Projeto Um Computador por Aluno no estado do Rio Grande do Norte. Traça-se um breve perfil da trajetória de implantação do projeto e analisa-se o processo de formação nas modalidades presencial e à distância. As reflexões preliminares deste estudo nos dão pistas para afirmar que se trata de um Projeto inovador no uso das tecnologias de informação e comunicação no ambiente escolar e da formação em serviço no locus da escola como uma ação preponderante à efetivação das mudanças almejadas na prática pedagógica. Tais reflexões também apontam para a necessidade de se considerar a dinâmica de trabalho de cada escola - a diversidade e individualidade presente na formação.,No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/21742/21566,Publicado21/11/2011
16,"



				Início
			
/



				Todas as Edições
			
/



				2019: Anais do XXV Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Thais TrevisanUniversidade de Passo FundoAdriano TeixeiraUniversidade de Passo FundoMilene GiarettaUniversidade de Passo Fundo,Programa Escola de Hackers como vetor de articulação entre pesquisa e extensão,"ResumoO Programa Escola de Hackers foi criado pela Prefeitura Municipal de Passo Fundo, RS em 2014 e oferece oportunidade de aprendizagem de programação de computadores. Com apoio metodológico da Universidade de Passo Fundo, neste 5 anos beneficiou mais de 900 pessoas com idades de 5 a 70 anos através de suas 4 ações: Berçário de Hackers, Escola de Hackers, Escola de Hackers Avançada e Academia White Hat. Este artigo objetiva apresentar os desdobramentos da frente Escola de Hackers do ponto de vista social e acadêmico.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/13206/13059,Publicado11/11/2019
17,"



				Início
			
/



				Todas as Edições
			
/



				2023: Anais do XXIX Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Andromeda M. CamposIFESDanieli S. OliveiraIFESMarlon PadovaniIFESVictor TragnagoIFESCaio P. MarianoIFES,“Coleta Seletiva Mobile”: um jogo educativo em realidade virtual para Educação Ambiental,"ResumoO presente artigo apresenta o desenvolvimento e validação de um jogo educativo em realidade virtual (RV), denominado ""Coleta Seletiva Mobile"", com o objetivo de conscientizar e ensinar a prática da coleta seletiva à comunidade acadêmica e à comunidade do entorno do campus. O jogo foi desenvolvido para dispositivos móveis, utilizando o motor gráfico Unity e os modelos 3D dos resíduos, lixeiras e cenários foram feitos no software Blender. A metodologia da pesquisa se fundamenta na idealização e desenvolvimento de jogos educacionais, produzido por meio de recursos tecnológicos da realidade virtual, e a abordagem teve um perfil quantitativo e qualitativo. A metodologia de gestão e desenvolvimento do projeto fundamentalmente ágil. O jogo foi validado pela comunidade acadêmica e do entorno, e 97,5% dos respondentes afirmaram que o jogo está alinhado com o objetivo da aprendizagem do conteúdo para o qual foi desenvolvido; 55% afirmaram que o software ajudou a entender completamente os conceitos relacionados à coleta seletiva tratados no jogo, e 30% afirmaram que esse objetivo foi atingido em grande parte.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/26332/26155,Publicado06/11/2023
18,"



				Início
			
/



				Todas as Edições
			
/



				2012: Anais do XVIII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Cícero Bandeira Lima FilhoUFCJosé Aires de Castro FilhoUFCArliene Santisteban CamposEscola Anísio Teixeira,O Ensino de Ciências em Escolas UCA: Uma Análise das Estratégias de Mediação Didática,"ResumoEste trabalho teve como propósito refletir sobre a utilização do laptop educacional em escolas contempladas pelo Programa Um Computador por Aluno (UCA). Considerando que uma das propostas centrais do UCA é a adoção de metodologias que favoreçam o surgimento de práticas colaborativas entre alunos e professores, analisamos planos de aula produzidos em escolas participantes do programa e disponibilizadas no Portal do Professor, a fim de verificar como o laptop está sendo utilizado e partir de quais estratégias de mediação. A pesquisa tem caráter qualitativo e voltou-se para a disciplina ciências naturais, do ensino fundamental II. OS resultados desta análise serão apresentados a seguir.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/18711/18541,Publicado26/11/2012
19,"



				Início
			
/



				Todas as Edições
			
/



				2012: Anais do XVIII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Danielli Veiga Carneiro SondermannUFES / IFESHiran PinelUFESIsaura Alcina Martins NobreUFES / IFES,Rede Afetiva do Design Universal para Aprendizagem na Educação 2.0: Reflexões e Possibilidades,"ResumoEste artigo apresenta algumas reflexões em torno da Rede Afetiva proposta pelo Design Universal para Aprendizagem a partir de uma disciplina ofertada na modalidade a distância oferecida em uma pósgraduação na área de Tecnologia e Educação por uma instituição pública de ensino. A Rede Afetiva está relacionada ao interesse e as coisas que nos desafiam, tende a buscar um planejamento voltado ao ""por que"" de aprendizagem, das atividades e das ideias que motivam a aprendizagem. Este se propõe a apresentar algumas possibilidades e desafios enfrentados na oferta de disciplinas na modalidade a distância em tempos de Educação 2.0, ou seja, construção de conhecimento por meio da Web 2.0.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/18723/18553,Publicado26/11/2012
20,"



				Início
			
/



				Todas as Edições
			
/



				2015: Anais do XXI Workshop de Informática na Escola
			
/


									Artigos Completos
						

","Neuza Terezinha OroUniversidade de Passo FundoAriane Mileidi PazinatoFaculdade MeridionalAdriano Canabarro TeixeiraUniversidade de Passo FundoÁdler Jonas GrossInstituto Federal de Educação, Ciência e Tecnologia Sul Rio Grandense",A Olimpíada de Programação de Computadores para Estudantes do Ensino Fundamental: A interdisciplinaridade por meio do software Scratch,"ResumoO uso de recursos tecnológicos, em especial de computadores na educação, vem qualificando processos de ensino e aprendizagem. Esta percepção ganha força ao analisar uma parceria existente entre a Universidade de Passo Fundo e a Secretaria Municipal de Educação de Passo Fundo, Brasil, que tem se consolidado através da realização de projetos na área de informática educativa e inclusão digital. Um desses projetos é a Olimpíada de Programação de Computadores para Estudantes do Ensino Fundamental, usando o Scratch. Este artigo relata a metodologia da Olimpíada, bem como apresenta a análise de dois desafios constituintes da prova final. Foram realizadas duas edições, em 2013 e 2014, das quais participaram 29 equipes da cidade de Passo Fundo e região. Nelas foi possível constatar, entre outros elementos, que a programação de computadores apresenta grande fascínio nos jovens e possui grande potencial didático-pedagógico, desenvolvendo habilidades como o raciocínio lógico, pensamento procedimental e interdisciplinar.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16510/16351,Publicado25/10/2015
21,"



				Início
			
/



				Todas as Edições
			
/



				2015: Anais do XXI Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Lucas Tadeu HinterholzUniversidade de Santa Cruz do SulMarcia Elena Kniphoff da CruzUniversidade de Santa Cruz do Sul,"Desenvolvimento do Pensamento Computacional: Um relato de atividade junto ao Ensino Médio, através do Estágio Supervisionado em Computação III","ResumoO pensamento computacional incentiva a resolução de problemas em todas as áreas do conhecimento, tendo origem na Ciência da Computação. Este relato tem sua proposta baseada no incentivo ao pensamento computacional, com base no princípio da ""Computação Desplugada"". O trabalho foi realizado através do Estágio Supervisionado em Computação III, do curso de Licenciatura em Computação da Universidade de Santa Cruz do Sul. O estágio foi realizado em escola pública do município de Santa Cruz do Sul/RS com turma do Ensino Médio e abordou, como conteúdo, fundamentos de Banco de Dados. Conclui-se que o aproveitamento por parte dos alunos foi plenamente satisfatório e que disciplinas relativas ao incentivo do pensamento computacional devem integrar o currículo formal das escolas.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/16513/16354,Publicado25/10/2015
22,"



				Início
			
/



				Todas as Edições
			
/



				2012: Anais do XVIII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Elisa Daniele de AndradeEnsino Fundamental de Araucária-PRJaqueline Lesinhovski TalaminiEnsino Fundamental de Araucária-PRMarcia Patricia KuligovskiEnsino Fundamental de Araucária-PR,O Pedagogo e as Novas Tecnologias,"ResumoO presente trabalho aborda a utilização das novas tecnologias como recursos no processo de ensino e aprendizagem, com enfoque na importância da mediação do pedagogo para a integração dessas novas ferramentas na educação. A pesquisa foi realizada junto aos pedagogos participantes do curso ""O pedagogo e as tecnologias de Informação e Comunicação: em busca de uma conexão real"" realizado na forma bimodal, no município de Araucária. O curso atendia um grupo de vinte e nove pedagogos, de quinze escolas municipais. Buscou-se no decorrer da pesquisa levantar dados sobre a visão do profissional pedagogo relacionado às tecnologias na educação e a necessidade da formação continuada para a integração das novas tecnologias no processo de ensino e aprendizagem.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/18712/18542,Publicado26/11/2012
23,"



				Início
			
/



				Todas as Edições
			
/



				2019: Anais do XXV Workshop de Informática na Escola
			
/


									Artigos Resumidos
						

",Crediné de MenezesUFRGSGenilson CorradiUFES,Ensino da adição e subtração baseado no Campo Aditivo: uma proposta na Cultura Digital,"ResumoAs pesquisas de avaliação da aprendizagem tem mostrado que os alunos, no início da sua vida estudantil, tem muita dificuldade na aprendizagem dos conteúdos da disciplina de matemática, em especial, das operações básicas de soma/subtração e multiplicação/divisão. Na Teoria dos Campos Conceituais, criada pelo pesquisador Francês Gérard Vergnaud são propostas duas abordagens pedagógicas para facilitar a aprendizagem destas operações, porém a sua utilização é uma tarefa difícil para os professores. Este trabalho investiga estas dificuldades junto a professores de uma rede de ensino e propõe um ambiente digital para apoiar o ensino e a aprendizagem das operações de adição e subtração de forma colaborativa e ubiqua.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/13290/13143,Publicado11/11/2019
24,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XVII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Aparecida Maria Costa de AlbuquerqueUniversidade Federal do CearáAlisandra Cavalcante FernandesUniversidade Federal do CearáJosé Aires Castro FilhoUniversidade Federal do Ceará,Investigando Práticas Educativas Com O Uso De Computadores Na Escola: Uma Abordagem Construcionista Ou Instrucionista?,"ResumoA pesquisa investigou práticas desenvolvidas no laboratório de informática de uma escola pública, analisando, principalmente, a abordagem pedagógica implementada nas formas de uso dos computadores. A metodologia adotada apoiou-se em uma abordagem qualitativa, utilizando-se alguns elementos da etnografia. Usou-se como instrumento de coleta a observação participante e entrevista semi-estruturada. Os sujeitos, um professor do laboratório e um da sala de aula, foram selecionados a partir de critérios previamente estabelecidos. Os resultados da pesquisa apontam que o laboratório vem sendo utilizado sistematicamente na escola, a partir de diferentes modalidades. Entretanto, ainda, são muitas as dificuldades encontradas que impedem práticas mais interacionistas.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/21743/21567,Publicado21/11/2011
25,"



				Início
			
/



				Todas as Edições
			
/



				2012: Anais do XVIII Workshop de Informática na Escola
			
/


									Artigos Completos
						

",Isabel FernandesUFRRJRonaldo GoldschmidtUFRRJMônica NorrisSME-PiraíRogério NunesSME-Piraí,Relato de uma Experiência de Integração Universidade-Governo-Escola na Construção Coletiva de um Sistema de Monitoramento do Programa Um Computador por Aluno,"ResumoO governo brasileiro lançou o ""Projeto Um Computador por Aluno""(UCA), que vem distribuindo laptops e realizando capacitação dos professores para a utilização de tecnologia computacional no ensino-aprendizagem. Este projeto carece de instrumentos que permitam às instâncias gestoras conhecê-lo melhor, acompanhá-lo e avaliá-lo. Para atender à demanda por instrumentos de monitoramento do projeto UCA, o governo federal está investindo no desenvolvimento do MEMORE, um sistema computacional que provê informações gerenciais sobre como os laptops distribuídos têm sido utilizados pelos beneficiários do programa. Diante deste cenário, o presente artigo tem como objetivo relatar a experiência de integração universidade-governo-escola na tarefa de construção coletiva do referido sistema.",No keywords available,PDF,https://sol.sbc.org.br/index.php/wie/article/view/18729/18559,Publicado26/11/2012
